"site","year","mesocosm","taxon_code","logN","logM","phosphorus","mean_temp_12M"
"EV","2016","M18","cryero",3.07918124604762,-3.98522697504954,0.039,15.9871631072991
"EV","2016","M18","ctpro",3.68124123737559,-3.49796889911791,0.039,15.9871631072991
"EV","2016","M18","euser_n",1.72427586960079,-0.851527202422921,0.039,15.9871631072991
"EV","2016","M18","euser_c",0,-0.159158212395765,0.039,15.9871631072991
"EV","2016","M18","trpra_n",2.19589965240923,-1.87660055324121,0.039,15.9871631072991
"EV","2016","M18","trpra_a",0.477121254719662,-0.28109434764777,0.039,15.9871631072991
"EV","2016","M18","chiron_l",0.378496336450057,2.59370344155431,0.039,15.9871631072991
"EV","2016","M18","lebul",1.43136376415899,-1.50627198630181,0.039,15.9871631072991
"EV","2016","M18","pinnu",2.77815125038364,-3.76132051012243,0.039,15.9871631072991
"EV","2016","M18","lepat",0.845098040014257,-1.95826442511608,0.039,15.9871631072991
"EV","2016","M18","lelun",1.11394335230684,-1.51200253468211,0.039,15.9871631072991
"EV","2016","M18","ceret",1.68124123737559,-0.241374183175358,0.039,15.9871631072991
"EV","2016","M18","chsph",0.477121254719662,-0.808865737070796,0.039,15.9871631072991
"EV","2016","M18","tepat",1.30102999566398,-1.39247020160524,0.039,15.9871631072991
"EV","2016","M18","dalon",0.602059991327962,-0.278474749360557,0.039,15.9871631072991
"EV","2016","M18","clodip",-0.631048981456174,2.90479150044952,0.039,15.9871631072991
"EV","2016","M19","lebul",0.477121254719662,-1.52589513767525,0.189,15.9871631072991
"EV","2016","M19","trpra_c",1.23044892137827,-1.07033445737456,0.189,15.9871631072991
"EV","2016","M19","trpra_a",0.301029995663981,-0.251132156391828,0.189,15.9871631072991
"EV","2016","M19","lelun",0.477121254719662,-1.56114112736205,0.189,15.9871631072991
"EV","2016","M19","nostoc",4.91544204890611,-5.43605627896066,0.189,15.9871631072991
"EV","2016","M19","tanypo_l",-0.543898805737273,2.20746709280375,0.189,15.9871631072991
"EV","2016","M19","tepat",0.477121254719662,-1.46227012498199,0.189,15.9871631072991
"EV","2016","M19","btbra",5.08549869472492,-4.11327407696034,0.189,15.9871631072991
"EV","2016","M19","euser_a",0,0.66172734345026,0.189,15.9871631072991
"EV","2016","M19","oedo",4.14132432727542,-2.75040667223358,0.189,15.9871631072991
"EV","2016","M19","euser_n",0.845098040014257,-0.722992565063289,0.189,15.9871631072991
"EV","2016","M19","euser_c",0.954242509439325,-0.0306416465768964,0.189,15.9871631072991
"EV","2016","M19","lepat",0.477121254719662,-1.94120463390036,0.189,15.9871631072991
"EV","2016","M19","trpra_n",1.11394335230684,-1.86505364592747,0.189,15.9871631072991
"EV","2016","M19","trhisp",3.48812749624746,-3.09105345871307,0.189,15.9871631072991
"EV","2016","M19","kecoc",1.56820172406699,-2.69385808662201,0.189,15.9871631072991
"EV","2016","M19","posul",0.477121254719662,-1.71523094222963,0.189,15.9871631072991
"EV","2016","M19","dalon",0.477121254719662,0.253861496464098,0.189,15.9871631072991
"EV","2016","M19","sivet",0.602059991327962,1.04234995844368,0.189,15.9871631072991
"EV","2016","M19","oolacu",2.88592633980143,-4.53260172145701,0.189,15.9871631072991
"EV","2016","M19","pdcinc",3.18695633546541,-2.70170953515133,0.189,15.9871631072991
"EV","2016","M19","pinnu",3.36323580448369,-3.76132051012243,0.189,15.9871631072991
"EV","2016","M19","spschr",3.18695633546541,-5.07438859477415,0.189,15.9871631072991
"EV","2016","M19","ceret",1.25527250510331,-0.145780795578953,0.189,15.9871631072991
"EV","2016","M19","chsph",1.04139268515823,-0.225777208454768,0.189,15.9871631072991
"EV","2016","M19","chiron_l",-0.354842569517225,2.69816360175116,0.189,15.9871631072991
"EV","2016","M20","epit",2.77815125038364,-5.5923390590551,0.099,15.9871631072991
"EV","2016","M20","euser_n",1.20411998265592,-1.4913705874763,0.099,15.9871631072991
"EV","2016","M20","anflaq",5.3714373174041,-5.91087784868166,0.099,15.9871631072991
"EV","2016","M20","trpra_a",0.698970004336019,-0.228434362885184,0.099,15.9871631072991
"EV","2016","M20","cryp",3.38021124171161,-3.90013462118009,0.099,15.9871631072991
"EV","2016","M20","trobl",3.07918124604762,-3.83763476490821,0.099,15.9871631072991
"EV","2016","M20","euser_a",0.477121254719662,0.587616886816646,0.099,15.9871631072991
"EV","2016","M20","trpra_n",1.38021124171161,-1.82115827938262,0.099,15.9871631072991
"EV","2016","M20","spiro",6.06595298031387,-2.24236078401439,0.099,15.9871631072991
"EV","2016","M20","lyng",3.07918124604762,-4.89579868638903,0.099,15.9871631072991
"EV","2016","M20","chlam",3.6232492903979,-4.42889416419306,0.099,15.9871631072991
"EV","2016","M20","kecoc",1.36172783601759,-2.69867625263248,0.099,15.9871631072991
"EV","2016","M20","chsph",2.20411998265592,-0.588168232120401,0.099,15.9871631072991
"EV","2016","M20","pladu",0.477121254719662,-0.508216954170944,0.099,15.9871631072991
"EV","2016","M20","pvpus",3.85733249643127,-3.58298953397622,0.099,15.9871631072991
"EV","2016","M20","rpgib",4.49415459401844,-5.5433803447811,0.099,15.9871631072991
"EV","2016","M20","sceco",3.68124123737559,-5.53500327253598,0.099,15.9871631072991
"EV","2016","M20","ketec",0.477121254719662,-2.83782205807062,0.099,15.9871631072991
"EV","2016","M20","lepat",1.36172783601759,-1.90219675534439,0.099,15.9871631072991
"EV","2016","M20","trvol",2.77815125038364,-3.56722313999729,0.099,15.9871631072991
"EV","2016","M20","clodip",-0.631048981456174,2.90571153875025,0.099,15.9871631072991
"EV","2016","M20","pdumb",3.47712125471966,-3.95874332426086,0.099,15.9871631072991
"EV","2016","M20","plnann",3.07918124604762,-5.326774801094,0.099,15.9871631072991
"EV","2016","M20","nitz",3.07918124604762,-4.62124663899239,0.099,15.9871631072991
"EV","2016","M20","oedo",4.13987908640124,-2.98182978330829,0.099,15.9871631072991
"EV","2016","M20","tepat",1,-1.41194474287991,0.099,15.9871631072991
"EV","2016","M20","dalon",0,0.296797999281727,0.099,15.9871631072991
"EV","2016","M20","ceret",0.301029995663981,-0.567843237830729,0.099,15.9871631072991
"EV","2016","M20","leclo",0.477121254719662,-2.13716418900594,0.099,15.9871631072991
"EV","2016","M20","notone",-0.682201503903555,2.00346670796025,0.099,15.9871631072991
"EV","2016","M20","heloph_a",-0.740193450881242,2.41290578080682,0.099,15.9871631072991
"EV","2016","M20","chiron_l",-0.471348138588662,2.55644618366742,0.099,15.9871631072991
"EV","2016","M20","sivet",0.477121254719662,0.391433803354186,0.099,15.9871631072991
"EV","2016","M20","orthoc_l",-0.807140240511855,1.65995251197234,0.099,15.9871631072991
"EV","2016","M22","orthoc_l",-0.631048981456174,1.55586992245464,0.075,15.9871631072991
"EV","2016","M22","trpra_a",0.954242509439325,-0.2348376724801,0.075,15.9871631072991
"EV","2016","M22","spiro",5.33653777976072,-2.23239392675352,0.075,15.9871631072991
"EV","2016","M22","trpra_n",1.6232492903979,-1.82424687226454,0.075,15.9871631072991
"EV","2016","M22","trpra_c",0,-1.02955686103301,0.075,15.9871631072991
"EV","2016","M22","chlam",3.76834205864453,-4.32457406154926,0.075,15.9871631072991
"EV","2016","M22","chiron_l",0.27204100553577,2.55963317415863,0.075,15.9871631072991
"EV","2016","M22","anab",3.84751096520325,-5.75049567633031,0.075,15.9871631072991
"EV","2016","M22","shset",3.06929801211553,-4.96215135027069,0.075,15.9871631072991
"EV","2016","M22","kecoc",1.93951925261862,-2.62031727412356,0.075,15.9871631072991
"EV","2016","M22","mgtia",3.54654266347813,-2.34311605427342,0.075,15.9871631072991
"EV","2016","M22","mrkom",4.02362278987901,-5.19147832635965,0.075,15.9871631072991
"EV","2016","M22","lepat",1.30102999566398,-2.09902497949494,0.075,15.9871631072991
"EV","2016","M22","lelun",0.301029995663981,-1.49648486016852,0.075,15.9871631072991
"EV","2016","M22","leclo",1.11394335230684,-2.16390100275659,0.075,15.9871631072991
"EV","2016","M22","ketec",0.845098040014257,-2.76433206818275,0.075,15.9871631072991
"EV","2016","M22","chlor",4.83279621841241,-4.96464468113386,0.075,15.9871631072991
"EV","2016","M22","euser_a",0,0.656672569787072,0.075,15.9871631072991
"EV","2016","M22","cmrium2",3.06929801211553,-3.40586242725045,0.075,15.9871631072991
"EV","2016","M22","chsph",1.43136376415899,-0.356336437550079,0.075,15.9871631072991
"EV","2016","M22","euser_n",0.602059991327962,-0.728065410267241,0.075,15.9871631072991
"EV","2016","M22","tepat",0.477121254719662,-1.44266889017601,0.075,15.9871631072991
"EV","2016","M22","cyano",4.11075800887989,-6.04447993283918,0.075,15.9871631072991
"EV","2016","M22","trver",0.477121254719662,-1.73210023830945,0.075,15.9871631072991
"EV","2016","M22","dalon",0.845098040014257,0.296797999281727,0.075,15.9871631072991
"EV","2016","M22","ceret",1.61278385671974,-0.113050170970272,0.075,15.9871631072991
"EV","2016","M23","cryp",3.81954393554187,-3.90013462118009,0.365,15.9871631072991
"EV","2016","M23","cmpunc",3.47712125471966,-3.28736809190957,0.365,15.9871631072991
"EV","2016","M23","cmbotr",2.96520170102591,-3.11592966408325,0.365,15.9871631072991
"EV","2016","M23","ency",3.50933695801764,-4.44018468728217,0.365,15.9871631072991
"EV","2016","M23","fragil",3.73239375982297,-4.56764168226972,0.365,15.9871631072991
"EV","2016","M23","bdell",0.477121254719662,-1.23918731049657,0.365,15.9871631072991
"EV","2016","M23","dalon",2.49136169383427,0.446364723655474,0.365,15.9871631072991
"EV","2016","M23","chlam",4.19312459835446,-4.26949787183504,0.365,15.9871631072991
"EV","2016","M23","chlor",3.95424250943932,-4.96464468113386,0.365,15.9871631072991
"EV","2016","M23","frcro",2.77815125038364,-4.33163086507124,0.365,15.9871631072991
"EV","2016","M23","btbra",5.1647740559494,-3.88451442007281,0.365,15.9871631072991
"EV","2016","M23","rpgib",2.77815125038364,-5.59063976796673,0.365,15.9871631072991
"EV","2016","M23","chsph",1.25527250510331,-0.372051600443892,0.365,15.9871631072991
"EV","2016","M23","leclo",1.11394335230684,-2.13255575031523,0.365,15.9871631072991
"EV","2016","M23","ptbor",3.38021124171161,-4.25806202662639,0.365,15.9871631072991
"EV","2016","M23","mgtia",4.05690485133647,-2.26223878678635,0.365,15.9871631072991
"EV","2016","M23","clodip",-0.284261495231517,2.9016321645759,0.365,15.9871631072991
"EV","2016","M23","trpra_n",1.36172783601759,-1.85896256668529,0.365,15.9871631072991
"EV","2016","M23","trpra_c",0.778151250383644,-1.06421330462499,0.365,15.9871631072991
"EV","2016","M23","anflaq",5.6652056284346,-5.8177512725812,0.365,15.9871631072991
"EV","2016","M23","culex_l",-0.409200231839817,1.71373133926188,0.365,15.9871631072991
"EV","2016","M23","oslim",2.77815125038364,-4.40639239101675,0.365,15.9871631072991
"EV","2016","M23","pdwill",2.96520170102591,-2.84204545972118,0.365,15.9871631072991
"EV","2016","M23","shset",3.25527250510331,-4.96215135027069,0.365,15.9871631072991
"EV","2016","M23","spiro",4.35793484700045,-2.22792861325725,0.365,15.9871631072991
"EV","2016","M23","sceco",3.55630250076729,-4.88285237267337,0.365,15.9871631072991
"EV","2016","M23","scquad",3.55630250076729,-4.67256405511633,0.365,15.9871631072991
"EV","2016","M23","mrphi",2.77815125038364,-5.06706118557841,0.365,15.9871631072991
"EV","2016","M23","nitz",3.38021124171161,-4.62124663899239,0.365,15.9871631072991
"EV","2016","M23","tnema",3.85733249643127,-4.18376069435074,0.365,15.9871631072991
"EV","2016","M23","mrkom",3.55630250076729,-5.19147832635965,0.365,15.9871631072991
"EV","2016","M23","lelun",0.477121254719662,-1.66237133114371,0.365,15.9871631072991
"EV","2016","M23","trvol",2.77815125038364,-3.40517555946401,0.365,15.9871631072991
"EV","2016","M23","oedo",4.25527250510331,-3.05468181020441,0.365,15.9871631072991
"EV","2016","M23","lepat",1.11394335230684,-2.04605524640079,0.365,15.9871631072991
"EV","2016","M23","trhisp",2.77815125038364,-3.09105345871307,0.365,15.9871631072991
"EV","2016","M23","kecoc",1.72427586960079,-2.64030710610162,0.365,15.9871631072991
"EV","2016","M23","trpra_a",1.25527250510331,-0.261510740078358,0.365,15.9871631072991
"EV","2016","M23","heloph_a",-0.631048981456174,2.41290578080682,0.365,15.9871631072991
"EV","2016","M23","sigara_l",-0.682201503903555,1.12885119819147,0.365,15.9871631072991
"EV","2016","M23","ketec",0.477121254719662,-2.97031549295661,0.365,15.9871631072991
"EV","2016","M23","agabus_l",-0.543898805737273,3.35128300949092,0.365,15.9871631072991
"EV","2016","M24","euser_n",1.84509804001426,-0.919078239932574,0.896,15.9871631072991
"EV","2016","M24","tepat",0.477121254719662,-1.3684694995596,0.896,15.9871631072991
"EV","2016","M24","chsph",0.954242509439325,-0.399302904171325,0.896,15.9871631072991
"EV","2016","M24","euser_a",0,0.465648744538034,0.896,15.9871631072991
"EV","2016","M24","dalon",2.19312459835446,0.417182194842385,0.896,15.9871631072991
"EV","2016","M24","euser_c",1,-0.226709249905417,0.896,15.9871631072991
"EV","2016","M24","leclo",1.36172783601759,-2.12296252606029,0.896,15.9871631072991
"EV","2016","M24","orthoc_l",0.0581611855906889,1.38816750493901,0.896,15.9871631072991
"EV","2016","M24","ceret",0.602059991327962,0.106137503347438,0.896,15.9871631072991
"EV","2016","M24","lepat",0.477121254719662,-1.92862976463531,0.896,15.9871631072991
"EV","2016","M24","mrkom",2.66464197555613,-5.19147832635965,0.896,15.9871631072991
"EV","2016","M24","pdini",2.84010609445676,-3.13748934083786,0.896,15.9871631072991
"EV","2016","M24","btbra",4.73864845371627,-3.82474203906045,0.896,15.9871631072991
"EV","2016","M24","lepto",2.66464197555613,-5.60645936272816,0.896,15.9871631072991
"EV","2016","M24","suri",2.66464197555613,-3.29462646451471,0.896,15.9871631072991
"EV","2016","M24","kecoc",2.01283722470517,-2.63064945231128,0.896,15.9871631072991
"EV","2016","M24","sneis",2.66464197555613,-4.31034891327377,0.896,15.9871631072991
"EV","2016","M24","chiron_l",-0.0538125738532434,2.62868249667397,0.896,15.9871631072991
"EV","2016","M24","ketec",1.43136376415899,-2.79133313429456,0.896,15.9871631072991
"EV","2016","M24","sttrum",2.66464197555613,-3.3319851409414,0.896,15.9871631072991
"EV","2016","M24","trhisp",2.66464197555613,-3.09105345871307,0.896,15.9871631072991
"EV","2016","M24","trobl",2.36361197989214,-3.83763476490821,0.896,15.9871631072991
"EV","2016","M24","ttmin",3.40449161775869,-4.46983384340836,0.896,15.9871631072991
"EV","2016","M25","lebul",2.14612803567824,-1.49578282418578,0.513,15.9871631072991
"EV","2016","M25","pdwill",2.69460519893357,-2.80311971243332,0.513,15.9871631072991
"EV","2016","M25","lmkom",2.81888541459401,-5.21408813702465,0.513,15.9871631072991
"EV","2016","M25","nostoc",3.80814342576149,-5.48827677271654,0.513,15.9871631072991
"EV","2016","M25","euins",2.51851393987789,-4.00859660306458,0.513,15.9871631072991
"EV","2016","M25","ttmin",2.91592721169712,-4.46983384340836,0.513,15.9871631072991
"EV","2016","M25","phacu",2.69460519893357,-3.35794195208706,0.513,15.9871631072991
"EV","2016","M25","pslim",3.3932241163613,-5.42363819937966,0.513,15.9871631072991
"EV","2016","M25","oedo",3.25839780409551,-3.00309722994058,0.513,15.9871631072991
"EV","2016","M25","ency",2.51851393987789,-4.44018468728217,0.513,15.9871631072991
"EV","2016","M25","ctmon",2.81888541459401,-1.86454534605898,0.513,15.9871631072991
"EV","2016","M25","trver",1,-1.75628329433009,0.513,15.9871631072991
"EV","2016","M25","tepat",0.477121254719662,-1.33125147271385,0.513,15.9871631072991
"EV","2016","M25","dalon",1.50514997831991,0.535943837807151,0.513,15.9871631072991
"EV","2016","M25","ceret",0.698970004336019,-0.000520884565947829,0.513,15.9871631072991
"EV","2016","M25","euser_n",1.77815125038364,-0.815081481013855,0.513,15.9871631072991
"EV","2016","M25","euser_c",0.845098040014257,-0.122712490986699,0.513,15.9871631072991
"EV","2016","M25","trobl",3.61500261452459,-3.83763476490821,0.513,15.9871631072991
"EV","2016","M25","clodip",-0.506110244847874,2.90220162337718,0.513,15.9871631072991
"EV","2016","M25","kecoc",2.04139268515822,-2.64985544752169,0.513,15.9871631072991
"EV","2016","M25","ketec",1.36172783601759,-2.90302418311373,0.513,15.9871631072991
"EV","2016","M25","lepat",2.54406804435028,-2.11455902738248,0.513,15.9871631072991
"EV","2016","M25","leclo",1.79934054945358,-2.09398174421426,0.513,15.9871631072991
"EV","2016","M25","btbra",5.11549956662061,-4.03299629059167,0.513,15.9871631072991
"EV","2016","M25","orthoc_l",-0.409200231839817,1.47119598411237,0.513,15.9871631072991
"EV","2016","M25","chiron_l",1.2897697724962,2.33433114069104,0.513,15.9871631072991
"EV","2016","M25","euser_a",0.778151250383644,0.575931581051419,0.513,15.9871631072991
"EV","2016","M25","calot",6.06214784884291,-5.06750109123483,0.513,15.9871631072991
"EV","2016","M25","chiron_n",-0.740193450881242,2.2990731491031,0.513,15.9871631072991
"EV","2016","M27","cmbotr",3.66417170536193,-3.11592966408325,0.929,15.9871631072991
"EV","2016","M27","cterium",3.36323580448369,-4.34620748569885,0.929,15.9871631072991
"EV","2016","M27","chiron_l",-0.242868810073292,2.34341734039662,0.929,15.9871631072991
"EV","2016","M27","trver",1.46239799789896,-1.78331717906389,0.929,15.9871631072991
"EV","2016","M27","tepat",0.301029995663981,-1.38149739142931,0.929,15.9871631072991
"EV","2016","M27","ency",4.06213053462212,-4.44018468728217,0.929,15.9871631072991
"EV","2016","M27","euins",4.20828007854531,-4.00859660306458,0.929,15.9871631072991
"EV","2016","M27","orthoc_l",-0.585291490895498,1.81150982441647,0.929,15.9871631072991
"EV","2016","M27","kecoc",0.477121254719662,-2.70010351470596,0.929,15.9871631072991
"EV","2016","M27","lepat",2.42488163663107,-2.13448027391393,0.929,15.9871631072991
"EV","2016","M27","leclo",1.72427586960079,-2.12609086535827,0.929,15.9871631072991
"EV","2016","M27","lebul",1.86923171973098,-1.51905834662875,0.929,15.9871631072991
"EV","2016","M27","nitz",3.36323580448369,-4.62124663899239,0.929,15.9871631072991
"EV","2016","M27","nostoc",5.20827470158393,-5.7323372146077,0.929,15.9871631072991
"EV","2016","M27","fragil",5.60205999132796,-4.56764168226972,0.929,15.9871631072991
"EV","2016","M27","hrret",3.96524875096712,-3.83010090893582,0.929,15.9871631072991
"EV","2016","M27","anflaq",5.40850114203693,-6.16667199313406,0.929,15.9871631072991
